user,tweets,openness,conscientiousness,extraversion,agreeableness,neuroticism
70626091,13949,0.9718751551156458,0.131069381599017,0.38978581082195907,0.22033250647223368,0.7055187276052033
196929096,13748,0.3760917612448659,0.22873333807889318,0.357596307684515,0.25608509119463685,0.33469510245204726
1939107337,13715,0.5679614032257099,0.743124993682549,0.9710675786679399,0.933700963718432,0.022282440616585963
121262614,13711,0.45326511170899464,0.8205042211484286,0.7317577340191231,0.46752239104083076,0.6330384407222767
2365967174,13199,0.5524475614961125,0.21680894267091405,0.3169913164357573,0.29818758629179914,0.0552685624080389
2469678714,12996,0.3974847816479007,0.2553332405050588,0.3530860293550576,0.419513291572136,0.16583988309415792
1063076700,12961,0.7257986034547299,0.5548828551256774,0.5694218539521279,0.28913380711636616,0.46666944903355956
129720313,12914,0.39547725055450894,0.19674443213841414,0.18419614096090448,0.23832917098837542,0.10559060333172138
61366106,12868,0.8240000333983788,0.2540361001279188,0.6246713600667181,0.29212361210456317,0.7050266639668958
3011564853,12817,0.9831969688669595,0.8693516634759606,0.7109097237411185,0.07590703516750247,0.9320896233847935
1440534188,12643,0.8448318906998973,0.6366498642781865,0.40124870119944744,0.4793156870610147,0.02223852417272537
2273469763,12604,0.9654491524011497,0.009259878471886696,0.2022172691967835,0.0034767875865407416,0.1981243391282813
1166383453,12600,0.5693210192581736,0.28042011721872584,0.48625044454817934,0.08533760673458834,0.3261630462628847
56266341,12539,0.08015878064864174,0.3251266935670297,0.3641105958019006,0.28818781327908766,0.33238379184062283
207203414,12355,0.5353232025244956,0.2532513419393316,0.4323989406877554,0.19425050314412018,0.45850059173488705
416661318,12221,0.192373844721885,0.23647517914082378,0.2119002120855707,0.2308967867640363,0.21191405827872228
1230267290,12215,0.5929190219969311,0.3490067306071588,0.768540702639392,0.5204606342337659,0.27748083703673937
786726854,12126,0.2170000132275139,0.6030559747539559,0.7688373598727367,0.5876038021895906,0.12975379825809152
1957224986,11829,0.6430685811908792,0.26137236913864237,0.37118486095912895,0.2575302757095912,0.07938282578340239
199324673,11804,0.888241180447681,0.40666855120285933,0.31535313101771956,0.1906890139723348,0.8748126968838308
1408370630,11656,0.025063185574929148,0.2120335299698995,0.3091719631756329,0.08981929399888039,0.26881606415293136
1198355605,11620,0.6067544538780533,0.44723425921709853,0.6639023100984597,0.7118827141620869,0.025843615269611486
2543131938,11527,0.7768663318862258,0.46242590606085465,0.7291820239134059,0.11313038179058094,0.9036413778020047
2753892930,11397,0.785147424855027,0.22625886782486765,0.7158949588162867,0.35413006137294145,0.6032703623533715
2491107368,11328,0.5155958630069589,0.20018888684099978,0.2866586082833529,0.20151379824889631,0.23860277749733366
759953168,11277,0.27647678737723635,0.2824665531884397,0.5866320328718139,0.2505769814773985,0.5635288140427649
606798932,11219,0.6436297487064848,0.29159335384839913,0.37241647047520343,0.29267235718170637,0.2811461936329085
91316071,11107,0.29877987189449856,0.9591338459549699,0.5669097120710354,0.5214347945869533,0.8717075423573974
2651294322,11043,0.25370970378773994,0.30445062093469055,0.687863914999054,0.31610761169343055,0.6015046905886663
2571483007,10999,0.4511906909287422,0.24982194979548794,0.4764666043254085,0.2857355549121794,0.5961443176396739
150476715,10997,0.5952295737963829,0.3998892992824962,0.7833222438279608,0.42833621536264344,0.860760724347672
2831420532,10898,0.15423163983056848,0.36568451975159105,0.33841317114095015,0.19515252247114262,0.5511813558688677
303766706,10865,0.9048884650332358,0.3055244520208371,0.4393245137458631,0.33294622130795315,0.41929684709864656
1329515774,10742,0.28129440954984974,0.7331327553996239,0.7593415362111595,0.8268657359272962,0.06912900773821623
429695311,10649,0.6960161523302877,0.00530539634450683,0.13192936688813212,0.05605038415986069,0.05447991008180175
1292112487,10626,0.6834773188761092,0.3547349264196309,0.56993033466181,0.3986081121845375,0.09083842500841494
70291924,10617,0.9362715902837593,0.7695893727669685,0.8784082597564347,0.45433203864216054,0.9120698393449043
28620145,10565,0.3243228822847427,0.2958084590044794,0.28620203881074513,0.380432379632777,0.3003825824252321
2410453038,10395,0.8123185257606036,0.683097282894076,0.7776097090784684,0.2798187127872027,0.8452962298107112
2776752523,10343,0.14667056390080951,0.3293358073371585,0.5239313050417705,0.24862225320682146,0.5040532088250849
737628036,10210,0.4025467523777083,0.5899114968678592,0.22962293815156226,0.462462273498675,0.04491884616212605
249818911,10167,0.5045801519014338,0.18695717992618377,0.39554779099538817,0.1530302171663811,0.33656182795516076
128246428,10131,0.11754163016534946,0.22556755006057072,0.35335853598774947,0.27178757774519857,0.2065748716600977
1409839502,10115,0.00807323168471935,0.28284428709671183,0.056683437706430084,0.042368065883001516,0.16069688977458152
2303579457,9853,0.31324707257162776,0.00863307130494717,0.07363519723291967,0.4838687625251199,0.021236710198307196
1562535186,9813,0.7509798638298912,0.6134851024493194,0.6116082227433619,0.7040516867276515,0.04823972812989957
276980607,9804,0.6496151342668302,0.7705868169202245,0.5744676862037468,0.9597248191314506,0.15094268572021752
222502863,9790,0.684976424262069,0.13809437780589023,0.400156492940147,0.1826440756029128,0.3990895666014539
823295426,9751,0.3638629064293508,0.22694510381406818,0.38912988517150526,0.2577624280794105,0.5938763465361409
148187914,9667,0.3156536000851773,0.2237929472090251,0.3732918880263769,0.2675164583608093,0.5276677182204603
2967130770,9573,0.07228307221306618,0.20372848944624666,0.49466211095986434,0.22665354536237925,0.2154486174076941
129940028,9505,0.9584276007072015,0.20682346397651985,0.9423403064519058,0.22462020719050213,0.6360026553851647
342861797,9489,0.28311299341534835,0.9589922903710901,0.1587107948239112,0.9561947602435064,0.614229811405676
53932318,9285,0.9437485601975191,0.7777430311103987,0.9466188593211,0.5111880020437659,0.9384630964989624
2979880064,9268,0.04865075021038362,0.19947347639828344,0.487801761919726,0.24367161163857265,0.10194390508574214
250248914,9256,0.8534237412487763,0.24591826779853382,0.7208205228061495,0.37815830851360377,0.3589362534464967
2469711541,9208,0.3842501375189335,0.25992148438786966,0.3082179351579808,0.48710643635828715,0.1227123039272443
1396149025,9169,0.8875920506817454,0.1410043317184716,0.4000343224822037,0.04221441168093748,0.6367023841843861
94153269,9147,0.5852202425101052,0.359980769366489,0.5728156908572791,0.31473381687945146,0.31121919557776
2244876562,9137,0.8647837091039254,0.2289613516715031,0.37046082223906585,0.27991330145208854,0.18914789592803594
15519381,9011,0.4607481528866809,0.33969602165150725,0.5920763422021469,0.29119243863451927,0.6558715428422364
17412990,8982,0.775612324235623,0.13758532488939273,0.3907137192158455,0.1650595053618239,0.7067576122467337
321848592,8977,0.17853185585271014,0.2563049309611263,0.05923771371609465,0.21261164184126852,0.11981678988094435
110827861,8839,0.5471430053787881,0.23972277210105986,0.36453969475608916,0.2844258213107271,0.4907480476478959
2377573225,8816,0.45535234378977213,0.2397489004474994,0.4412139148927207,0.22147475920222076,0.5045700920353433
64255428,8760,0.8349817898826394,0.7308119499165933,0.48164481017625843,0.8536839429008594,0.3895920607122897
227423290,8737,0.2884085029870369,0.9676158488134394,0.35064759994119976,0.7879684945373755,0.9881442575591979
168762831,8690,0.007597004265494811,0.1806140578479027,0.01872668202731953,0.04563340641582886,0.11434863505008636
55218049,8521,0.9162177000593045,0.6691121544729335,0.8443324171019775,0.33629152917148836,0.8976492364826829
21021175,8451,0.16326027645651053,0.1345629023221112,0.7474458607959497,0.95260416057354,0.02357919614211268
299255869,8440,0.37009658068834084,0.030933931170697815,0.7245608767045868,0.5518939565955124,0.140100716907822
1226740093,8397,0.4424349522988225,0.013936176012558588,0.3817955915037323,0.1826486626615395,0.08279568321681541
55540658,8395,0.9316692630055357,0.8014401984206687,0.8932980709607288,0.5414823334030271,0.9112662874450901
2923178940,8386,0.5027333495144779,0.1692711829133779,0.3587693377074527,0.5523538025986067,0.018252612133279777
53969028,8357,0.8613609883471289,0.5969258879264983,0.8274059415449968,0.3944085881389686,0.8229341163532065
2868936190,8322,0.7568995156365008,0.23486001764996722,0.8793219193735676,0.5784465936322195,0.40338142232366436
628765849,8193,0.4004203523334372,0.6453926515710746,0.7308040705526485,0.8280587141066242,0.06441460574636043
387735958,8055,0.32401331902364305,0.6311149075453832,0.7942324833069174,0.6467521283510829,0.0030987896525559444
1283076512,8055,0.01858827978874239,0.45607931142075925,0.8504626419032795,0.967993646899081,0.13072808698962318
2617516549,7998,0.28205485960987386,0.2521202366824258,0.5669366234246852,0.24254522179736043,0.5671930182786661
300783878,7986,0.14499324823060572,0.20454490488212623,0.2446120528238293,0.1667730626402456,0.1455472140746954
3144822634,7966,0.2156731631525406,0.2431784355142998,0.444353070181262,0.25270705150565864,0.2919837795316678
93619360,7948,0.8751761682919278,0.2998164131736262,0.9161975851061611,0.40596982368784634,0.43640002209796735
1562093227,7909,0.4198622956022788,0.0010095122468567475,0.19159461479937528,0.16304849100010216,0.01414210520183068
2569856559,7838,0.36337813334117497,0.03845801634117291,0.7629166537700534,0.7521657463615087,0.007724620564591833
255184064,7831,0.9773937929319658,0.44039326444503274,0.33221735687969906,0.05897478067173273,0.6625596583581177
160742963,7790,0.5334894063563469,0.33140119741435947,0.3127647386170565,0.24813255217224395,0.38559297425058103
2259229658,7772,0.2562999016001777,0.2902081263216595,0.4333402469845442,0.3426625026995207,0.11250399914739811
2847059290,7731,0.12963762661686018,0.5362539785479223,0.1521093061529209,0.3892570099427791,0.1909318989731396
1409861966,7685,0.33063861336940714,0.3110839224754165,0.475924900266396,0.09382333826819872,0.28090248630345704
2618738027,7685,0.6683759115333329,0.5071835015558074,0.9170258576445133,0.7450049476719482,0.09142456395573761
60452453,7607,0.8764755654327478,0.8324869148198496,0.8464257448642446,0.43488909152298205,0.957980414507656
62427859,7567,0.9507394034014541,0.1778400574929478,0.1125088702910042,0.64333617462398,0.28912820624904023
1222784562,7536,0.9925776736470058,0.16489220782169317,0.31712989504025557,0.010443762759906272,0.4692074212560762
160752876,7534,0.9794603201395923,0.31844562346373917,0.012944839787346729,0.46868032875285304,0.02544273031986033
1076217985,7478,0.446447676033385,0.011429985432105494,0.4176604768074162,0.16936116422629843,0.06001967271321834
548912865,7402,0.44850977871029957,0.23621131374104654,0.4287436507234959,0.23135673679540358,0.7274297598337935
24761830,7378,0.8761983619967311,0.10689317488736205,0.012782438173102317,0.4467429148431223,0.11683570221747491
70194826,7339,0.30642791066306696,0.23153281631596256,0.41430764472249676,0.24413757486477572,0.6659011359329049
2960014897,7288,0.31692306593923714,0.25914217600063943,0.37190728457113403,0.26761573648269416,0.13369239131103072
461002257,7270,0.2998695989358061,0.2248854889587591,0.3755100675443408,0.2652741924716868,0.5286286270508286
160874621,7268,0.2662112389656578,0.005039603909789692,0.8868500889778139,0.20630695200950466,0.037852897327078805
127382759,7262,0.3990388060049846,0.0035449404617121094,0.01210333050881185,0.018530407717334774,0.12591010925502844
2935878231,7248,0.43989514108283856,0.02868078473526664,0.10503265709178639,0.7956235823875857,0.04028086391102553
608474726,7206,0.5957550761225034,0.2635383501331408,0.3214489221459673,0.3692675775106571,0.16896793596607196
2944262179,7204,0.58241069057094,0.8357013295587002,0.8045525767939019,0.9154616957996349,0.4536703563789532
3048544857,7162,0.21371779164987165,0.23603700094458657,0.33426141040252627,0.26924157406698346,0.41740382081852867
129594482,7123,0.7798575567168607,0.2564658739617672,0.21328931102958598,0.0748319295766105,0.39268040483054134
228300826,7089,0.7357702962969209,0.9399897946676465,0.503789065098504,0.7542739565230219,0.8537314886525875
528920783,7086,0.4517523400051583,0.8027441861656213,0.8437661161731168,0.763087962183262,0.041898783590499866
1961234798,7076,0.28373813857661356,0.27228023330450807,0.46515823272038365,0.28885228674942287,0.6264998574896896
2425835000,7067,0.24903041027673628,0.24653671749932637,0.33072508884086127,0.34961538818176524,0.1532645228513626
294072389,7027,0.3122058354617048,0.006483040134892204,0.4327186777043498,0.08588849426364009,0.03353081864860302
2442887570,7016,0.38841013905255545,0.0031176936969021796,0.017186984575526087,0.3618152685550545,0.0058608932644448886
2785101885,7015,0.6838503700018982,0.1512699195295909,0.008605039703284634,0.2553359470720431,0.5599295671510112
1326263827,7011,0.5549217270573755,0.003373158991076153,0.080372029112183,0.08332182554677259,0.01803464881193928
608345352,6996,0.7749468186202955,0.7497452197564425,0.8028545380684917,0.819740913756301,0.13766375134092973
370243534,6977,0.7787161507563141,0.45109980968621566,0.8498978618756562,0.0850247519629333,0.7454150378927431
186478529,6914,0.6545545440429221,0.5005810828879983,0.3612781076466297,0.13958413345398873,0.3258654948544332
1011811424,6909,0.2786058165782748,0.3035223754374701,0.44759073201048855,0.24111787823022496,0.15263284341496597
1414684496,6894,0.47746021205536227,0.25547534608630484,0.2534608675101745,0.24456456144082184,0.37085530806205713
421095102,6866,0.8143796488479778,0.738968455938329,0.9962161483266727,0.34762163047370237,0.8159447911290583
115110145,6842,0.29834786317867085,0.24487113059908616,0.45945834896840815,0.2082808562679201,0.730402365393863
57976284,6781,0.9186536991849954,0.779576787926854,0.8595603420775453,0.4669889140889109,0.9179032393380933
1369914391,6739,0.19395360813258233,0.4736135601643846,0.3696356770179694,0.050296003868315065,0.5014231524521465
312913788,6723,0.8003034605533539,0.13142757911891506,0.5960724747991264,0.11548028358416262,0.6112542134566621
46081197,6716,0.08901655750066206,0.010013977239732519,0.020219310789771294,0.24164921587791688,0.009329742625277415
2186596872,6710,0.9922787347194334,0.47563568078034985,0.5840213691554897,0.4260839408934319,0.8573609039036965
55823412,6685,0.9199947658779133,0.7853772640556449,0.9373157082311294,0.39649495755572584,0.9541849396679778
14303901,6673,0.9455306448088374,0.05972802739095495,0.3001082328967551,0.00824241576204554,0.5714960824018497
152350498,6673,0.6750182113362174,0.0005267195554550241,0.002486400005707212,0.012222153602158004,0.038788646387902914
1680688580,6644,0.23203116346634112,0.007954946567681975,0.21529235394692886,0.08975583495598194,0.12007339763658897
322163041,6627,0.05300323985725047,0.001268353431735536,0.05862580156622749,0.17747439173603313,0.015482487240926157
368735686,6616,0.7828182665369496,0.19167259118861069,0.5221590788504215,0.22929998008222358,0.6795267743047693
717198402,6595,0.5183105028513058,0.00674558703280298,0.5471911515143066,0.13340559082342035,0.04554649454877269
1060998578,6595,0.35650064284464456,0.06879551674075501,0.2028591602491877,0.1645979668168014,0.18292335907967383
325074587,6583,0.8116164387473714,0.4374259332825235,0.34634920864900265,0.39159498090271594,0.530132161943171
21248584,6557,0.323394611609252,0.3879736406874521,0.5322952701813604,0.31039854354851815,0.4442407081903234
2772273504,6554,0.7115667920845367,0.09919482000476076,0.41759472273122294,0.7025697422113196,0.21928480905764391
517422170,6550,0.5902996000519012,0.01811770807066937,0.13361298272381972,0.43549476369454654,0.01984417602752181
2961340863,6489,0.6671184662473192,0.8504195007271277,0.9384102138904674,0.7200794787362432,0.3322753188301497
1058790439,6472,0.39722396715303,0.054876403931841566,0.20651342017390845,0.07680398473891842,0.22446017070226526
1220001044,6460,0.6976466217261349,0.22979792964717227,0.35833123179218496,0.27509533203613773,0.3998658126699144
161284233,6431,0.28666282602949,0.22698790460521368,0.3702048942811694,0.26155900909796503,0.5342023750643964
503606762,6430,0.5294457683039351,0.2143195438781133,0.49788136828308854,0.1846224177830264,0.18456115484587476
2305634114,6421,0.2753824694206508,0.28737939784930994,0.4310186978566893,0.24531602539350716,0.49146230776879624
1910034458,6410,0.99888968996496,0.8457541532797692,0.16003663882661523,0.22265441385323687,0.8389371834632471
819222966,6402,0.0053351151313182354,0.13676228545614633,0.257458841385157,0.10901822563834068,0.007842810520416132
2391379874,6395,0.6215753471742417,0.5948698598202086,0.015234200798770914,0.6486837135749467,0.3052941611111152
2728485897,6388,0.24456739790377507,0.5767964217546665,0.6963166969704736,0.5649240012147686,0.0571571807155678
1408418168,6349,0.025977205540877346,0.2533182490320529,0.3071505515460557,0.09614610782023891,0.22445596540217788
1962551412,6315,0.5853331960295174,0.8804731748255927,0.9299083115202734,0.7346760723477025,0.25068026371177565
351630990,6307,0.6712298960501398,0.0066649070349499295,0.027045440954385547,0.09035688667165637,0.11172828715067756
2907248140,6303,0.017245508508421825,0.5318236072046317,0.3279327975805584,0.5433725251821181,0.010386660233781875
23880967,6286,0.6345628566566266,0.016474269707492717,0.07642693218390217,0.08055486564713266,0.2440228333869912
494458165,6274,0.8263296796996074,0.005303390747195824,0.08638551944621181,0.07448426404081254,0.13393789065712491
733961780,6236,0.08321753749832805,0.1442553306132051,0.44647457638951304,0.17984577449700556,0.004915288400231088
2874146911,6235,0.20270796242025696,0.3681898834312499,0.5692813237729937,0.39854520294234386,0.022800868555478027
827991913,6232,0.33016548741494844,0.22365319289895225,0.3728325820582419,0.26779636518815775,0.5205927086659248
727392756,6227,0.6942705699955248,0.08871994238376674,0.9022295128019684,0.5365387686181426,0.4283350145151851
456726486,6218,0.9371271178447997,0.7555159294458196,0.9542978557038735,0.23080090809939924,0.8655272330890933
60364834,6199,0.9231619265489444,0.7582770803945238,0.8206483724038601,0.4134497275935519,0.9678409649722187
70381121,6187,0.9118954567205222,0.8253611677548196,0.8901908739767583,0.4901902394197368,0.9713074953712997
2946858502,6178,0.39954470124339725,0.5923843406463023,0.9001552469799334,0.9906182334909359,0.3182539466708026
1899882806,6171,0.48660527464420544,0.4235037943481249,0.6395118953548831,0.47176473451365536,0.04919429497901612
2783160078,6163,0.9311810846495584,0.0576175896592972,0.15646151502704186,0.009976943668391247,0.10924029757204728
1106780630,6128,0.7235716671980857,0.713600295397547,0.7507980801000943,0.4900402662490014,0.17567472580740712
383762203,6125,0.26730288040102557,0.3439053904804116,0.1545913975889931,0.2094061402390422,0.005222171465070979
35478824,6113,0.7165204405106291,0.18479158276260793,0.5421231369923053,0.16630296506868036,0.5249973029432924
2706538204,6107,0.4988219335341736,0.7323476974954587,0.8610983177132224,0.9548633931267239,0.5113357052265105
2328599465,6080,0.7929115260577394,0.9072221172494572,0.7218965455097661,0.9738322836313468,0.9922979761031465
347606032,6059,0.7502037347662767,0.3651001304648369,0.4263525628553662,0.7825738396440955,0.3030647712657862
2448063798,6044,0.5847771355095781,0.3692553765301587,0.7055771292077355,0.5187546049855315,0.0805072198609923
168588803,6041,0.3735552862146424,0.8695881797078955,0.7599563861369169,0.7659359000338241,0.046888238392068626
717544904,6014,0.7872955224227736,0.209831832861117,0.44691199695438744,0.2617767442799884,0.565742544541824
2591769673,5998,0.3978615192754549,0.29972660861801526,0.5480482291116644,0.20212172760103853,0.45764757595438715
584661634,5997,0.5784130591532755,0.22054886451494293,0.3515994757426497,0.2783320397488014,0.30675775637009606
1119307429,5989,0.5510041205032722,0.22137810779664557,0.3648927382868039,0.27533707069060437,0.1410771597136916
2942444242,5976,0.6280616027379413,0.4850928528794664,0.6335505962015713,0.1735261487290739,0.7281791711278238
2817256488,5965,0.8885695984154869,0.42322499870087127,0.08262819745161298,0.3496762187377203,0.49764604587053146
582140844,5962,0.511804659862937,0.44325503729212573,0.444391240270537,0.20390661067607518,0.39465134081462594
626590873,5953,0.3685358530088506,0.10398536472667663,0.3677291830519902,0.512913486718791,0.006584232009092805
21568650,5940,0.9077377623415601,0.004777263302499668,0.1732722873646052,0.008956825813819513,0.2362421542954743
1408327218,5939,0.4411172925102541,0.6046722839155421,0.407135249762158,0.14844356151492055,0.5584017090046574
1372645603,5930,0.7197415028288985,0.5445246410064181,0.2932110808905794,0.057116506638631215,0.6049341333581336
1372563925,5923,0.01834325330603309,0.15780347810003026,0.04130244535469779,0.5041985122468443,0.032102039381677494
2827687640,5919,0.9838132189698734,0.5531465474407116,0.5256345282312073,0.6178000028043972,0.7439020952706081
52833129,5900,0.4075404972016172,0.06765151399383468,0.9102620323018447,0.19443108050242564,0.18358228232948054
2892639801,5895,0.13428175393421066,0.4280124048287684,0.6029183694168899,0.41038003377468313,0.013035818577394886
356840344,5880,0.4867577519309171,0.25805121603963566,0.4023683286167618,0.4471694516216011,0.10354280214984984
599745639,5876,0.3672034618647716,0.29077755851285336,0.42896357481143377,0.4229387047859172,0.4887803394095761
82640865,5869,0.9135994074671381,0.4001187239685496,0.6168013584732133,0.7363109596737711,0.46377131265570626
343197788,5851,0.17741196461266323,0.08787208739803287,0.18346797352970357,0.19301424045920412,0.013269576785746584
257276567,5850,0.7626347307505956,0.19733289983924335,0.370874339576882,0.2693154423176719,0.35084576346028956
90804267,5837,0.9960553905613665,0.8549074130961595,0.9174143052264951,0.9918976401749996,0.6059212724835386
2927303935,5837,0.45424219195429766,0.6020079751280321,0.14786442896219976,0.4099517317614501,0.47189926297925633
2266602529,5835,0.8640295442236507,0.37450425071752164,0.80191640649825,0.7753103496505258,0.2786385466476783
1727325560,5831,0.49873332649545743,0.011618562822271972,0.2115803506807536,0.019281681700070052,0.22183744976868602
3011078427,5826,0.9401376522494254,0.8861914249996243,0.7408344302867077,0.10974463698235182,0.9351750068952899
2194738604,5816,0.17273416014588888,0.2620296399642452,0.35845967729520467,0.2927852916363315,0.44042537492626926
2821958505,5814,0.24061594148815746,0.8048384420925194,0.8700364387046124,0.7642519695893923,0.07791633108529827
2982152524,5804,0.4001782669642095,0.24413326684186343,0.3695691353674045,0.28518485798371285,0.01912256401134277
3006168515,5786,0.651438299025255,0.0014731611079446538,0.17171687288359228,0.03547947591034256,0.025519168307633844
256499659,5785,0.14297485329798088,0.2890454094701915,0.19449423563539608,0.16457186868387524,0.3634491950849456
121493492,5782,0.46236513827406706,0.004987007976987035,0.017437811424462657,0.0003625848616418681,0.12107266788693122
2544250500,5734,0.8152809213537218,0.23972929199742848,0.3249359030203406,0.2841984328623379,0.18702315558492777
174883933,5731,0.6891561588827277,0.2984385791278289,0.6089121966831211,0.09423005301052201,0.3874789059213204
2802273522,5722,0.36040168819430957,0.27269441124042754,0.1862002496406454,0.3021713647504365,0.2288318883283723
2194988149,5712,0.34317909022568804,0.0009449393095272707,0.0702352697029906,0.4074863554315508,0.0016646697585616654
2236699978,5703,0.5013292854760634,0.15261248664763383,0.30241799040202066,0.2515785155688407,0.23982272132713517
15690709,5674,0.37815915929825217,0.33730814547307897,0.49005708485642063,0.40840146210430894,0.2956256779660015
422717811,5663,0.43755249564166177,0.2427439140308103,0.5118241542582393,0.4329537484981979,0.1806480237712163
310299026,5660,0.3100273654939517,0.23614083833704808,0.3884473065449778,0.2266280609942768,0.2878598799249219
2553216440,5648,0.890921208473388,0.8436788366578181,0.9455886020143278,0.5301595334666482,0.9607499363896803
2807719888,5641,0.011695591321714272,0.09944295722316776,0.1985924615186503,0.7586310283108217,0.0031048603372612615
618294231,5639,0.9647858416563235,0.1362120592214776,0.0031964710694086795,0.4020466049687488,0.5823312494138239
